player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P01180,Adam Toudic,20,Algerian,Algeria,10,Defender,184,78,Right,Zamalek,8424078,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,0,25.7,59.9,0,43.7,39,50,29,0,0,35,0,0.0
P01190,Nabil Bennacer,24,Algerian,Algeria,20,Midfielder,178,76,Left,Raja Casablanca,1834275,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,1,45.1,32.6,0,37.9,39,34,23,0,0,102,0,0.0
P01185,Sofiane Bayo,18,Algerian,Algeria,15,Midfielder,178,68,Right,Mamelodi Sundowns,19119764,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,65,0.0,0,77.1,60.4,0,68.6,60,72,56,1,0,276,0,0.0
P01171,Riyad Bennacer,28,Algerian,Algeria,1,Goalkeeper,192,79,Right,ASEC Mimosas,13935454,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,16.1,78.5,0,58.6,38,92,50,0,0,298,0,0.0
P01173,Sofiane Mandrea,32,Algerian,Algeria,3,Goalkeeper,192,79,Right,ES Tunis,6671023,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Italy,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,1.3,64.5,0,48.0,36,56,62,0,0,218,0,0.0
P00113,Ciro Spinazzola,31,Italian,Italy,9,Defender,186,77,Right,AC Milan,1767995,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,0,20.5,47.9,0,27.8,37,38,62,0,0,109,0,0.0
P00117,Gianluigi Di Lorenzo,34,Italian,Italy,13,Midfielder,182,74,Left,Paris Saint-Germain,12170058,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,58,0.0,1,49.0,80.4,0,73.3,65,60,66,1,2,411,0,0.0
P00108,Gianluigi Verratti,31,Italian,Italy,4,Defender,182,71,Right,Barcelona,5678945,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,0,16.8,62.5,0,46.3,30,53,55,0,0,80,0,0.0
P00121,Marco Calafiori,24,Italian,Italy,17,Midfielder,184,76,Right,Malmo FF,10349123,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,4,48.1,44.0,0,38.2,55,50,43,0,0,0,0,0.0
P00110,Nicolo Bastoni,29,Italian,Italy,6,Defender,182,80,Left,Young Boys,4258075,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,29.8,67.7,0,41.3,18,57,57,1,0,433,0,0.0
P00107,Nicolo Immobile,29,Italian,Italy,3,Goalkeeper,189,79,Right,Dinamo Zagreb,2791089,M00004,2026-06-13,Lincoln Financial Field,Philadelphia,Algeria,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,58,0.0,2,6.1,49.6,0,43.0,43,44,33,0,0,110,0,0.0
P00473,Vinicius Guimaraes,20,Brazilian,Brazil,5,Defender,187,77,Left,Barcelona SC,17050213,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,35.6,99.0,0,96.8,22,77,71,0,1,410,0,0.0
P00491,Rodrygo Reis,27,Brazilian,Brazil,23,Forward,169,74,Left,River Plate,4740758,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,89,0.0,0,44.2,30.5,0,46.8,48,52,50,1,1,339,0,0.0
P00486,Marquinhos Nunes,29,Brazilian,Brazil,18,Midfielder,185,83,Left,Emelec,22488292,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,86,0.0,0,46.5,51.0,0,63.8,76,64,48,0,0,152,0,0.0
P00492,Gabriel Junior,24,Brazilian,Brazil,24,Forward,181,76,Right,River Plate,5105484,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,48.8,42.0,0,46.0,36,38,56,0,0,323,0,0.0
P00472,Neymar Mendes,29,Brazilian,Brazil,4,Defender,187,76,Right,Colo-Colo,1710606,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,2,27.5,47.5,0,37.8,34,38,65,0,1,326,0,0.0
P00482,Vinicius Moreira,30,Brazilian,Brazil,14,Midfielder,178,77,Left,Emelec,3080284,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,35.6,44.3,0,32.0,58,49,68,0,0,97,0,0.0
P00494,Marquinhos Paqueta,27,Brazilian,Brazil,26,Forward,177,75,Right,Gremio,47892505,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,73,0.0,0,76.1,20.3,0,80.2,81,82,63,1,0,149,0,0.0
P00475,Gabriel Alisson,31,Brazilian,Brazil,7,Defender,179,72,Right,Barcelona SC,11192687,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,0,33.1,68.1,0,78.1,32,59,59,0,0,185,0,0.0
P00469,Neymar Junior,31,Brazilian,Brazil,1,Goalkeeper,193,85,Right,Boca Juniors,4064273,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,1,13.8,57.2,0,50.8,32,57,77,0,0,346,0,0.0
P00155,Matthijs Blind,20,Dutch,Netherlands,25,Forward,184,79,Right,Roma,5709728,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,91,0.0,0,51.8,40.0,0,49.8,47,50,62,1,1,343,0,0.0
P00140,Denzel Malen,27,Dutch,Netherlands,10,Defender,183,76,Right,Besiktas,19251935,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,35.4,80.3,0,38.1,34,64,23,0,0,220,0,0.0
P00145,Memphis van de Ven,19,Dutch,Netherlands,15,Midfielder,181,76,Right,Grasshoppers,5825326,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,1,52.3,22.9,0,47.1,62,60,56,0,1,145,0,0.0
P00148,Virgil Lang,22,Dutch,Netherlands,18,Midfielder,183,78,Right,Copenhagen,1940925,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,96,0.0,0,54.0,44.3,0,52.8,52,45,39,0,1,269,0,0.0
P00156,Virgil van Dijk,29,Dutch,Netherlands,26,Forward,177,72,Right,Anderlecht,12881745,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,0,90.1,27.8,0,70.9,75,76,59,1,0,71,0,0.0
P00133,Memphis van Dijk,31,Dutch,Netherlands,3,Goalkeeper,190,83,Right,AIK,7105500,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,1,9.2,79.2,0,63.7,24,54,57,0,0,409,0,0.0
P00643,Renato Lliuya,28,Peruvian,Peru,19,Midfielder,181,77,Right,Universidad de Chile,16541745,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,57.0,54.2,0,52.8,98,66,61,1,1,179,0,0.0
P00649,André Advincula,18,Peruvian,Peru,25,Forward,183,70,Right,Deportivo Cali,18257949,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,92,0.0,0,51.9,30.3,0,58.7,56,64,46,1,1,234,0,0.0
P00639,Pedro Garcia,29,Peruvian,Peru,15,Midfielder,182,76,Right,Universidad de Chile,6071428,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,3,48.7,34.0,0,24.9,38,58,54,0,2,390,0,0.0
P00629,Gianluca Tapia,23,Peruvian,Peru,5,Defender,189,75,Left,Santos,3718377,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,0,19.9,43.5,0,39.4,23,35,56,0,0,288,0,0.0
P00641,André Gonzalez,27,Peruvian,Peru,17,Midfielder,177,73,Right,Penarol,3565779,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,4,42.8,39.0,0,38.3,52,62,74,2,0,143,0,0.0
P00630,Pedro Callens,29,Peruvian,Peru,6,Defender,191,79,Right,Barcelona SC,1301709,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,0,18.0,35.4,0,37.1,42,36,44,0,0,133,0,0.0
P00626,Gianluca Advincula,25,Peruvian,Peru,2,Goalkeeper,195,77,Right,Gremio,2234659,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,85,0.0,3,12.6,49.3,0,39.5,37,38,37,0,0,125,0,0.0
P00625,Paolo Lapadula,30,Peruvian,Peru,1,Goalkeeper,180,71,Right,Flamengo,8269183,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,50,0.0,0,4.3,70.3,0,70.0,30,80,51,0,0,36,0,0.0
P00460,Liam Gallagher,28,Scottish,Scotland,18,Midfielder,188,82,Right,AC Milan,28597174,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,0.0,0,37.4,57.2,0,75.2,55,70,67,2,0,293,0,0.0
P00458,Stuart Shankland,21,Scottish,Scotland,16,Midfielder,176,75,Left,Inter Milan,5410461,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,2,61.3,48.1,0,57.6,72,71,62,0,0,137,0,0.0
P00449,Stuart Hendry,27,Scottish,Scotland,7,Defender,180,72,Left,Besiktas,16383295,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,1,29.1,80.8,0,55.4,23,57,34,0,1,365,0,0.0
P00452,Ryan Forrest,26,Scottish,Scotland,10,Defender,180,75,Right,Manchester City,1383066,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,66,0.0,5,34.3,52.1,0,32.8,18,38,62,0,1,430,0,0.0
P00467,Graeme McGregor,31,Scottish,Scotland,25,Forward,188,78,Right,Midtjylland,4597115,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,0,72.2,30.7,0,31.2,46,45,40,1,2,289,0,0.0
P00466,Stuart McTominay,21,Scottish,Scotland,24,Forward,183,78,Right,PSV Eindhoven,42867706,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,86,0.0,2,74.8,36.4,0,96.1,85,92,76,1,1,246,0,0.0
P00445,John Gilmour,26,Scottish,Scotland,3,Goalkeeper,188,82,Right,Arsenal,6966545,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,0,13.7,57.3,0,38.8,35,51,35,0,0,234,0,0.0
P00443,Andrew McTominay,23,Scottish,Scotland,1,Goalkeeper,190,83,Right,Anderlecht,13160802,M00006,2026-07-10,Estadio Azteca,Mexico City,Peru,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,0,7.3,82.3,0,97.5,38,65,52,0,0,87,0,0.0
P00267,Andreas Lindstrom,25,Danish,Denmark,7,Defender,179,75,Right,Ajax,27038070,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,86,0.0,0,32.3,84.5,0,68.1,28,67,45,0,0,233,0,0.0
P00273,Christian Wass,22,Danish,Denmark,13,Midfielder,184,77,Right,Osijek,5818249,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,25.7,34.2,0,39.6,61,28,57,1,1,187,0,0.0
P00280,Kasper Hojbjerg,27,Danish,Denmark,20,Midfielder,173,71,Left,Besiktas,3714891,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,36.3,51.8,0,44.4,34,55,52,0,1,161,0,0.0
P00272,Jannik Olsen,25,Danish,Denmark,12,Defender,181,73,Right,Bayern Munich,14830801,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,1,32.9,88.0,0,65.3,10,51,59,0,0,107,0,0.0
P00279,Mikkel Hansen,22,Danish,Denmark,19,Midfielder,180,72,Right,Sporting CP,9054642,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,4,47.5,47.4,0,40.9,38,46,51,1,1,369,0,0.0
P00261,Christian Hojbjerg,31,Danish,Denmark,1,Goalkeeper,190,79,Right,Red Star Belgrade,1478667,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,0.0,4,9.0,45.8,0,36.9,34,54,70,0,0,174,0,0.0
P00262,Pierre-Emile Christensen,32,Danish,Denmark,2,Goalkeeper,184,78,Right,Anderlecht,1014967,M00007,2026-07-03,Gillette Stadium,Boston,Peru,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,14.8,40.9,0,43.0,22,41,32,0,0,326,0,0.0
P00628,Paolo Carrillo,29,Peruvian,Peru,4,Defender,179,78,Right,Colo-Colo,3188401,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,0,22.7,41.7,0,33.6,33,47,89,0,0,409,0,0.0
P00630,Pedro Callens,29,Peruvian,Peru,6,Defender,191,79,Right,Barcelona SC,1301709,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,17.0,47.7,0,33.2,15,55,48,0,0,214,0,0.0
P00633,Christian Valera,28,Peruvian,Peru,9,Defender,190,81,Right,Flamengo,1457590,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,1,31.6,47.4,0,33.9,33,41,67,0,0,307,0,0.0
P00643,Renato Lliuya,28,Peruvian,Peru,19,Midfielder,181,77,Right,Universidad de Chile,16541745,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,81,0.0,0,85.7,43.6,0,43.2,78,65,70,1,0,52,0,0.0
P00631,Luis Abram,34,Peruvian,Peru,7,Defender,183,79,Left,Sao Paulo,14916212,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,73,0.0,5,64.4,94.5,0,82.2,32,99,42,0,1,175,0,0.0
P00644,Sergio Lapadula,22,Peruvian,Peru,20,Midfielder,182,76,Left,LDU Quito,9583419,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,87,0.0,4,65.6,59.5,0,56.9,39,78,32,0,0,171,0,0.0
P00626,Gianluca Advincula,25,Peruvian,Peru,2,Goalkeeper,195,77,Right,Gremio,2234659,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,0,9.0,44.2,0,45.5,31,43,42,0,0,156,0,0.0
P00625,Paolo Lapadula,30,Peruvian,Peru,1,Goalkeeper,180,71,Right,Flamengo,8269183,M00007,2026-07-03,Gillette Stadium,Boston,Denmark,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,5,9.1,87.3,0,51.3,28,60,60,0,0,238,0,0.0
P01108,Andre Osabutey,30,Ghanaian,Ghana,16,Midfielder,179,75,Right,TP Mazembe,35025737,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,99,0.0,0,80.3,85.0,0,92.6,83,79,72,0,1,400,0,0.0
P01106,Thomas Rahman,28,Ghanaian,Ghana,14,Midfielder,172,71,Left,Al Ahly,8214628,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,0.0,2,57.9,28.5,0,47.1,58,47,46,0,1,221,0,0.0
P01097,Thomas Djiku,31,Ghanaian,Ghana,5,Defender,181,77,Right,JS Kabylie,4844869,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,0,29.4,59.2,0,41.7,35,59,44,0,0,167,0,0.0
P01101,Inaki Seidu,24,Ghanaian,Ghana,9,Defender,179,78,Right,TP Mazembe,15848770,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,56,0.0,2,54.4,97.1,0,68.6,44,98,62,0,0,246,0,0.0
P01095,Jordan Williams,23,Ghanaian,Ghana,3,Goalkeeper,183,73,Right,Al-Hilal Omdurman,28351276,M00008,2026-07-25,AT&T Stadium,Dallas,Scotland,Group Stage,W,1,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,67,0.0,3,7.5,99.0,0,78.1,8,82,69,0,0,346,0,0.0
